1.3384498319;2.625657972
2.0079159381;2.0605674114
1.6212773479;1.1485172685
0.1432847877;0.3076770892
-1.3638037507;-0.7404775414
-1.842306381;-2.0534691047
-1.3798079481;-2.9122804415
-0.6767393661;-2.4208442032
-0.1807293559;-0.3624685326
0.3695185053;1.9025311074
1.2375263728;2.7447192364
1.9279196715;2.2201016761
1.6806893979;1.1836475747
0.3031266223;0.2374163117
-1.2852053178;-0.730368523
-1.9140690244;-1.9101797758
-1.4952360729;-2.787166457
-0.6942564352;-2.4719360202
-0.1049231289;-0.5626377225
0.389214357;1.7945701356
1.140268775;2.8350558613
1.8305496828;2.3850754753
1.7180635551;1.2450948862
0.4642219691;0.1764747686
-1.1794565893;-0.7359486785
-1.9631308213;-1.7737848334
-1.6129214559;-2.6408289277
-0.7311855283;-2.4894463141
-0.035008735;-0.7536960721
0.425617098;1.6580613757
1.0554884856;2.8948118446
1.720185829;2.5450648048
1.7268040027;1.323586508
0.610609327;0.120240745
-1.0581083877;-0.7641459954
-1.9893857435;-1.655417082
-1.7248180417;-2.4799556576
-0.7804706916;-2.4667318417
0.0306742131;-0.9143845435
0.4811146045;1.5111323191
0.9907360405;2.9267688229
1.6033521919;2.6911217055
1.7045014694;1.4081303688
0.7287348868;0.063287783
-0.9350775458;-0.8193193117
-1.9962082638;-1.5644737258
-1.8244358714;-2.313471445
-0.833793832;-2.4029017826
0.0946850209;-1.0285735764
0.555919383;1.3732045331
0.95103429;2.9376067103
1.4872906984;2.8169154328
1.6526728193;1.4876678183
0.8094139156;-0.0001757544
-0.8240441974;-0.9031188397
-1.9895071837;-1.5072722464
-1.9076865453;-2.1507890353
-0.8831257224;-2.3019753833
0.1600662959;-1.0873415059
0.6484439969;1.2609737149
0.9382441059;2.9358202844
1.3783977626;2.9191049658
1.5756249139;1.5528822667
0.8486688886;-0.0752402537
-0.7356883191;-1.0146229366
-1.9759070098;-1.4864364528
-1.9730275742;-2.0001436752
-0.9223588351;-2.1711621296
0.2293296216;-1.0893652857
0.7557553555;1.1848293584
0.9512414062;2.9289466999
1.2811016399;2.9970133246
1.4789837934;1.5978930143
0.8474958257;-0.1647162057
-0.6755721624;-1.1505689848
-1.9606728669;-1.5011900459
-2.0210570755;-1.8675687631
-0.9486808087;-2.0190254595
0.3031253894;-1.0399870231
0.8739350754;1.1468400396
0.9868137058;2.9211657688
1.1975891725;3.0519644713
1.368465917;1.6215755338
0.8109059546;-0.2675009659
-0.643281955;-1.3056440667
-1.946164935;-1.5484163827
-2.0538846459;-1.7568062779
-0.9633811639;-1.8541575832
0.3791237318;-0.9495223945
0.9983470022;1.1409117007
1.0409485572;2.9122434275
1.1284307917;3.0866862132
1.2492685585;1.6282110852
0.7466254397;-0.377554478
-0.6330552742;-1.4728950062
-1.9314041528;-1.6240456485
-2.0745342918;-1.6700561236
-0.9718177335;-1.6846353724
0.4516315214;-0.8312402228
1.1238794823;1.1550127412
1.1100518703;2.8981422332
1.0737564058;3.1048815922
1.1261005279;1.6270877842
0.6636786156;-0.4840490228
-0.6356921543;-1.6442438865
-1.9127983783;-1.7241899408
-2.0863705758;-1.6090987203
-0.982351601;-1.5180902484
0.5121879426;-0.6992051595
1.245151663;1.174714962
1.1916505164;2.8727909504
1.0343999277;3.1106784899
1.0035496401;1.6307429622
0.5709419659;-0.5728351413
-0.6411861719;-1.8109489114
-1.8855430066;-1.8455617422
-2.0923542969;-1.5761676184
-1.0042942149;-1.3619410267
0.5509786486;-0.5661254219
1.3565916977;1.1869341632
1.284318186;2.8300597175
1.0124710789;3.107610761
0.886387373;1.6519204792
0.4757959821;-0.6288645972
-0.6413140098;-1.9638669046
-1.8450438324;-1.9850552591
-2.0940774802;-1.5740802907
-1.0452920556;-1.2233653758
0.5586617993;-0.4415370779
1.4523866091;1.1828184413
1.3868832771;2.7652162663
1.0110831201;3.0972439403
0.7795682769;1.6999307551
0.3831642453;-0.6389682171
-0.6314857655;-2.0936270919
-1.7879794859;-2.138791515
-2.0909105355;-1.6054988909
-1.1089029782;-1.1088669586
0.5282074048;-0.3307987272
1.5265055778;1.1591822976
1.4973090043;2.6757314154
1.0333325117;3.0781141478
0.6879158351;1.7775596157
0.2952516252;-0.5944845854
-0.611478713;-2.1910715133
-1.7130012047;-2.3012038614
-2.0798098446;-1.6716178955
-1.1931608116;-1.0235767221
0.4565037888;-0.2351733429
1.5731144459;1.1184781309
1.611822737;2.561722838
1.0809282319;3.0457697161
0.6156012997;1.8796540737
0.2120530038;-0.4933984518
-0.5850550203;-2.2482949125
-1.6212072105;-2.4647409933
-2.0561135518;-1.7708603778
-1.290627272;-0.9705086416
0.3455214251;-0.1528112429
1.5875464966;1.0676754181
1.7247884466;2.4262717365
1.1530097588;2.9941759863
0.5655124356;1.9939492428
0.1323341832;-0.3416380769
-0.5587465368;-2.2602858763
-1.5163890843;-2.6204937974
-2.0151290948;-1.8981713675
-1.3899316502;-0.9499260507
0.2027545134;-0.0800821511
1.5676620214;1.0165235843
1.8294797801;2.2755375654
1.245612798;2.9179755782
0.53859495;2.1038751897
0.0545851063;-0.1530721237
-0.540205401;-2.2267371651
-1.4048741687;-2.7596456038
-1.9538877068;-2.0452378523
-1.4782945546;-0.9589344773
0.0406356245;-0.0126763256
1.515134182;0.9756230409
1.919511667;2.118417086
1.3520034405;2.8146500834
0.5333210772;2.1923778796
-0.0224626218;0.0521749783
-0.5365425556;-2.1533149313
-1.2947938397;-2.8753040236
-1.8723752949;-2.2015947759
-1.5442406515;-0.9914495672
-0.1251944664;0.053823517
1.4360845585;0.9546463132
1.9903997638;1.9655690512
1.4637821631;2.685723899
0.5455217214;2.2455115123
-0.0998517179;0.2510063895
-0.5530279606;-2.0516738184
-1.1948070027;-2.9640635689
-1.7738003089;-2.3562534639
-1.5797013411;-1.0386953764
-0.2784622634;0.1238238014
1.3406359235;0.9609879097
2.0406593953;1.8279017176
1.5723910125;2.53665731
0.5687956614;2.2548026196
-0.17871114;0.4214793898
-0.5923880074;-1.9378226905
-1.1125648875;-3.0266670694
-1.6638590311;-2.4993553017
-1.5810099938;-1.0903022337
-0.4050153025;0.2016992592
1.2412694523;0.9989950661
2.0720058654;1.7148703113
1.6705557131;2.3756167846
0.5955581904;2.2179546037
-0.2604511273;0.5466003959
-0.6547336647;-1.8289910478
-1.0533695072;-3.0673818635
-1.5493140788;-2.6234177588
-1.5487142234;-1.1359202354
-0.4949965389;0.2914571011
1.1503018541;1.0697789943
2.0885266894;1.6330797224
1.75328433;2.2116793096
0.6185807396;2.1380660958
-0.3464970018;0.6167831486
-0.737960614;-1.7397636562
-1.0194627956;-3.0921913431
-1.4364315147;-2.7239580622
-1.4865156975;-1.167122751
-0.5439562413;0.3958611185
1.0771708023;1.1714754194
2.0950895289;1.585638344
1.8182739976;2.0531384427
0.6326969714;2.0219687436
-0.4375007112;0.6305824252
-0.8383788851;-1.6786760081
-1.010179801;-3.1064624376
-1.3298612732;-2.799555828
-1.3998752904;-1.1792788521
-0.5528411779;0.5151507591
1.0263714929;1.2997990841
2.0955959466;1.5724700956
1.8658248315;1.9064732798
0.6362661474;1.878435281
-0.5323159691;0.5939221583
-0.9513752261;-1.646424877
-1.0228870536;-3.113066158
-1.2323559084;-2.8516082413
-1.2948270327;-1.173007559
-0.527114736;0.6458325194
0.9967096623;1.4487605856
2.0917817225;1.5914132812
1.8984579908;1.776246572
0.6319708353;1.7168438958
-0.6272296844;0.5182780124
-1.0719979206;-1.636309432
-1.0543363564;-3.1117179017
-1.1453538281;-2.8839575864
-1.1773163338;-1.1547508226
-0.4753168934;0.7801530651
0.982109156;1.6114150041
2.082981164;1.6396075153
1.9203286205;1.6658014035
0.6265997523;1.5464921607
-0.7158702446;0.4182220918
-1.195380824;-1.6366897618
-1.1019038086;-3.0996217238
-1.0700576573;-2.9022857546
-1.0530328471;-1.1360148669
-0.4072978009;0.9066329373
0.973682601;1.780441051
2.0667462495;1.7145469047
1.9363351185;1.5782742437
0.6296690039;1.3763477234
-0.7898851701;0.3086506621
-1.3168920283;-1.6345327344
-1.1642285696;-3.0727997449
-1.0084352924;-2.9129553567
-0.9274583159;-1.1310863863
-0.3323376698;1.011573125
0.9623631398;1.9483473681
2.0398145813;1.8143467334
1.9508244814;1.5173099625
0.6510872826;1.2148487859
-0.8401547033;0.2021191773
-1.4319458058;-1.6188361477
-1.2410044827;-3.0273074308
-0.9636409414;-2.9211964726
-0.8058513845;-1.1535565997
-0.2574883372;1.0811032953
0.9412803108;2.1073100745
1.9989565232;1.9371566425
1.9661002512;1.48702502
0.6984469672;1.0695184821
-0.8582099507;0.1068801213
-1.5356124556;-1.5829926626
-1.3320343608;-2.9599532617
-0.9396426379;-2.9291139936
-0.6930844341;-1.212545928
-0.1865703644;1.1033504079
0.9072867136;2.2489621427
1.9415937322;2.0800721247
1.9813099232;1.4911501443
0.7747068638;0.9464485174
-0.8376653035;0.0261355089
-1.6223835973;-1.5257671696
-1.4359902192;-2.8687279887
-0.9401874237;-2.9344558542
-0.5934127375;-1.3097722747
-0.1201301719;1.0705243978
0.8614345462;2.3646155796
1.8663674401;2.2381433092
1.9923322708;1.5316857886
0.8769459237;0.8498380439
-0.7755811682;-0.0414031165
-1.6864718502;-1.4510636174
-1.5494779598;-2.7533124489
-0.9674862602;-2.9309147646
-0.5102297972;-1.4384163405
-0.0562882282;0.9807911531
0.8085142727;2.4462431843
1.7737747741;2.4040519087
1.9928759141;1.6076287428
0.9965593296;0.781663882
-0.6736183634;-0.1000634652
-1.7227916829;-1.3668671328
-1.6668891489;-2.6157601015
-1.0210915996;-2.9100299597
-0.4457630277;-1.5842005911
0.0079472797;0.8396143964
0.755900531;2.4881461749
1.666722978;2.568730923
1.9764183014;1.7142989844
1.1208676619;0.7414355041
-0.5386501917;-0.155529165
-1.7283871269;-1.2836889095
-1.7811751948;-2.4610365177
-1.0973711902;-2.8639408997
-0.4006557046;-1.728386529
0.0754668897;0.6600301435
0.7119976889;2.4888206599
1.5506707357;2.7228007201
1.9382379448;1.8435512009
1.2356859982;0.7260051054
-0.382438209;-0.2135053417
-1.7037929402;-1.212779525
-1.8852803075;-2.2969936406
-1.1897847119;-2.7878984785
-0.3735261132;-1.8517554181
0.1483602486;0.4613449935
0.6846098596;2.452283096
1.4331001254;2.8583581456
1.8768072321;1.9848311609
1.3280993865;0.7295556237
-0.220156971;-0.2790009351
-1.6537439424;-1.1643723189
-1.9737015785;-2.1335621583
-1.2899031095;-2.6816521184
-0.3607559357;-1.9383495894
0.2278235697;0.266178514
0.6795793093;2.3881529082
1.3223314288;2.9704998224
1.7941338263;2.1267614345
1.3886620199;0.7439907941
-0.0679569796;-0.3561379331
-1.5868024846;-1.1462376994
-2.0436063922;-1.9812839719
-1.388872135;-2.5493906457
-0.3567889787;-1.9779739541
0.3144450693;0.0964354011
0.6999690105;2.3101105807
1.2259827457;3.0580037427
1.6950472537;2.2588196735
1.4125048599;0.7599063442
0.059826212;-0.4481438494
-1.5137993832;-1.1627900703
-2.0951009578;-1.8495915147
-1.4789083388;-2.3984853645
-0.3550813625;-1.967018268
0.4084687093;-0.0306694751
0.7459075006;2.2329114064
1.1495720634;3.1228598691
1.5857861384;2.3727286182
1.399262439;0.7681497547
0.1530451423;-0.5571403392
-1.445413246;-1.2148596441
-2.1305649204;-1.7453758805
-1.5544741972;-2.2376504156
-0.34960044;-1.907784191
0.5097050003;-0.105428959
0.8150145381;2.1687455895
1.0957462053;3.1687971385
1.4724501733;2.4633665362
1.3521248126;0.7617671712
0.207115607;-0.683527993
-1.3895844847;-1.3000829713
-2.1533379229;-1.6723218263
-1.6129590665;-2.0752269314
-0.3365345417;-1.8069198834
0.6170285845;-0.1267019102
0.9031977109;2.1241460977
1.0644096199;3.1994407273
1.3598993822;2.5292102964
1.2765327421;0.7379552223
0.2232069013;-0.8251190724
-1.3496210888;-1.4137455614
-2.1663295661;-1.6312145884
-1.654877517;-1.9181481819
-0.3157319177;-1.6736771338
0.7277251816;-0.101235347
1.005579743;2.0985670286
1.0536759847;3.2169398335
1.2514688208;2.5724167049
1.1790114152;0.6994840799
0.2073751695;-0.9764560796
-1.3236640478;-1.5498295226
-2.1711279184;-1.6210268245
-1.683630083;-1.7718241316
-0.2913608299;-1.5185069016
0.837090362;-0.0416009629
1.1173241421;2.0851422597
1.0612359952;3.2215869527
1.1494899581;2.5985044178
1.0663899276;0.6550223028
0.1689053105;-1.1287686151
-1.305677456;-1.7019512242
-2.1678401428;-1.640249457
-1.7047835439;-1.6407663108
-0.2714379862;-1.3521078279
0.9385532014;0.0367759359
1.2341438004;2.0732388808
1.0855662589;3.2122973877
1.0562328472;2.6153881311
0.9453488581;0.6179391315
0.1181624557;-1.2707131586
-1.2875513088;-1.8638656349
-2.1554376584;-1.6878353669
-1.7247568331;-1.529450253
-0.2661937463;-1.1847184252
1.0242921363;0.1189317404
1.3523248654;2.0517467509
1.1264788351;3.187315463
0.9747206795;2.6315263087
0.8220869181;0.6036059309
0.0643526496;-1.3896617236
-1.2615284329;-2.0293765951
-2.1321747678;-1.7633260912
-1.7489871974;-1.4428236194
-0.2856405441;-1.0254212214
1.086113443;0.1932985592
1.4682678435;2.0119489025
1.1847880446;3.1446025493
0.9089820349;2.6533790654
0.7019939143;0.6257635385
0.0137120766;-1.4731980954
-1.2222032524;-2.1918194032
-2.0958668531;-1.8661262031
-1.7800388413;-1.3860820758
-0.336977717;-0.881468688
1.11643136;0.2535366177
1.5778185329;1.9492971442
1.2612450149;3.0819247406
0.863601493;2.6829916554
0.5894081172;0.6929068131
-0.0313813342;-1.5106803301
-1.1676901776;-2.3435928931
-2.0441867495;-1.9943066611
-1.8164003753;-1.3637311997
-0.4225063715;-0.7578493243
1.1093459321;0.2988731638
1.6758506724;1.8640193042
1.3552156;2.9970887843
0.8427283392;2.7167858387
0.48757173;0.8056575646
-0.0721739158;-1.4949165704
-1.0999290243;-2.4762687542
-1.9752526043;-2.1435480769
-1.8525629157;-1.3782880411
-0.5385567229;-0.65721863
1.0618591031;0.3331064656
1.7565107893;1.7608556578
1.4637023604;2.8886966492
0.8488793991;2.7462388279
0.3987385159;0.9558566024
-0.1123881371;-1.4239079576
-1.0242709454;-2.5815575228
-1.8885302858;-2.3067897587
-1.8804440247;-1.4291183304
-0.6757220112;-0.5800705306
0.975072827;0.3628284532
1.8142262509;1.6482027366
1.5811753984;2.7572823769
0.8819191799;2.760282694
0.3242240094;1.127709627
-0.1566690543;-1.3022930175
-0.9484928861;-2.6529971679
-1.7857245347;-2.4748429463
-1.8916385616;-1.5118409784
-0.820408184;-0.5248923188
0.8549766905;0.3955366185
1.8451889547;1.5368239776
1.7003319799;2.6062849013
0.938555509;2.7484892756
0.2642285545;1.3007867375
-0.2091889865;-1.1418675033
-0.8813988963;-2.6878344825
-1.6711956032;-2.6378072978
-1.8796682163;-1.6185285023
-0.9573487396;-0.4881758476
0.7123596048;0.4381502681
1.8487664184;1.4382419846
1.8135131567;2.4422999799
1.0125479954;2.7038612339
0.2174814563;1.4540543451
-0.272804155;-0.9606030898
-0.8312465757;-2.6883709375
-1.551599591;-2.7868249433
-1.8414971656;-1.7386905283
-1.0724078039;-0.4644162379
0.5615607686;0.4961641344
1.8282538273;1.3630169683
1.9142609284;2.2743907245
1.0956286217;2.6243580532
0.1809885273;1.5697613831
-0.3488563441;-0.7799808461
-0.8043308081;-2.6620851577
-1.4347702292;-2.9155784675
-1.7779261092;-1.860799779
-1.1548927807;-0.4463968789
0.4181727238;0.5733659206
1.7905512897;1.3192186232
1.998466902;2.1126331361
1.1789129231;2.5128725971
0.1502244556;1.6361323363
-0.4374202024;-0.6211069124
-0.8040552403;-2.6201830482
-1.3281748126;-3.0210210875
-1.6928995125;-1.97399898
-1.1988186951;-0.4260339046
0.2962444206;0.6718306204
1.7446908054;1.3114271215
2.0647454379;1.9663733052
1.2544534114;2.3759576971
0.1199734745;1.6483810104
-0.5376362116;-0.5006532741
-0.8306968366;-2.5747952918
-1.2374782403;-3.10310677
-1.5921134648;-2.06966195
-1.203003437;-0.3958568126
0.205756424;0.7918536216
1.6995529313;1.3404765117
2.1139772849;1.8427724994
1.316596301;2.22196064
0.0857406045;1.6082065585
-0.6478243567;-0.427794245
-0.8818534014;-2.5356445554
-1.1657298903;-3.1637008739
-1.4814992058;-2.142600496
-1.1702660557;-0.3509201454
0.1510362985;0.9316684971
1.6614906159;1.4039595294
2.1483143872;1.7461271874
1.3629195949;2.059296722
0.0453729139;1.5223490827
-0.7653156601;-0.4029357321
-0.9533876197;-2.5073712677
-1.1134690769;-3.2052475193
-1.3661520912;-2.1918489527
-1.1062139452;-0.2906839829
0.1304419529;1.0870731496
1.6327004758;1.4972960836
2.1701405959;1.6781591867
1.3946419209;1.8954178981
0.0003462428;1.4008642334
-0.8861946;-0.4184259223
-1.0405625662;-2.4885439964
-1.0796652843;-3.2298369944
-1.2500365663;-2.2209458355
-1.0180485921;-0.2202217596
0.1372944573;1.2512871144
1.6109422955;1.6149913285
2.1814032153;1.6390569807
1.4164043285;1.7366643866
-0.0438131862;1.2555416762
-1.005224689;-0.460943
-1.1390234646;-2.4726733451
-1.0630552667;-3.2389411719
-1.1364117466;-2.2374916942
-0.9135781533;-0.1501565473
0.161802603;1.4152695264
1.5906468229;1.7516248485
2.1833738154;1.6287210162
1.4352899907;1.5887707406
-0.0782550636;1.0985327865
-1.1160735124;-0.5149362227
-1.2453119297;-2.4506680516
-1.0632837044;-3.2335240652
-1.0285864323;-2.2516822796
-0.8003918133;-0.09505538
0.1935455531;1.5684428999
1.5648807603;1.9022021549
2.1765697678;1.6475898182
1.4590486501;1.457506843
-0.0925606905;0.9410753829
-1.2117346935;-0.5662544688
-1.3567283781;-2.4136340003
-1.0813449161;-3.2139878136
-0.9305026127;-2.2737515822
-0.6851178207;-0.07054571
0.2239166031;1.6995718047
1.5273868311;2.0617853494
2.1605685615;1.6966319286
1.493809237;1.3489204756
-0.0770633187;0.7923238237
-1.2850119974;-0.6050385702
-1.4706306437;-2.3550653947
-1.1191370173;-3.1797590614
-0.8468140552;-2.3108464033
-0.5728464698;-0.0898571232
0.2478962189;1.7976706671
1.4741222455;2.2247147198
2.1337956286;1.7764987122
1.5419624083;1.268934187
-0.0251542902;0.6585493207
-1.3290894187;-0.6272011572
-1.5835474785;-2.2720572683
-1.1783108042;-3.1288962247
-0.7824051792;-2.3643983003
-0.4669198666;-0.1606113515
0.2647149904;1.853071487
1.4041126349;2.3839842031
2.0936524254;1.8862322335
1.6010137131;1.2224021003
0.0649081405;0.5429760458
-1.3383521474;-0.6343453701
-1.6906411946;-2.1656969828
-1.2589004464;-3.0583373485
-0.7415161995;-2.4291023664
-0.3691725091;-0.2825486381
0.2773526043;1.85885122
1.3197087123;2.5313005838
2.0372649582;2.0221533681
1.6639083079;1.2119680023
0.1890405258;0.4462225194
-1.3095375858;-0.6324691506
-1.78593079;-2.0409270648
-1.3583247512;-2.9650402676
-0.726730656;-2.494024931
-0.2804318161;-0.4467251267
0.291186059;1.8125512441
1.2263357674;2.6580497775
1.9627188959;2.1774889276
1.7207488077;1.2371016802
0.3374909146;0.366989688
-1.2430097692;-0.6300437857
-1.8633290533;-1.9059955681
-1.4711962059;-2.8476221496
-0.7380979071;-2.5454518982
-0.200918828;-0.6365250676
0.3123050115;1.7177414994
1.1317503807;2.756984583
1.8702836705;2.3429723167
1.761287931;1.2936174384
0.4962132937;0.3025824106
-1.1437050396;-0.6360517475
-1.9181664581;-1.7714711449
-1.5900472787;-2.7077460613
-0.7726589032;-2.5704254012
-0.1302951172;-0.8304717088
0.3460067152;1.5847275859
1.0448263898;2.8240896873
1.7630646125;2.5082399297
1.777341615;1.3738594171
0.6492483301;0.2490927987
-1.0212286925;-0.6584112477
-1.9486287661;-1.6488180073
-1.7067134811;-2.550602059
-0.8245809619;-2.5597467055
-0.067386741;-1.0061981661
0.3958375353;1.4297953899
0.9740487691;2.8599173358
1.6467700049;2.6635583647
1.7643979232;1.4675882531
0.7815196654;0.2014057345
-0.8887867329;-0.7030060781
-1.956533369;-1.5487151124
-1.8138841318;-2.3842910427
-0.8859686704;-2.5096082109
-0.0098969175;-1.1444708501
0.4632866757;1.2727658103
0.9260481725;2.8697395152
1.5286361233;2.8013203405
1.7220603589;1.5634260803
0.8812739087;0.1533918897
-0.7610137475;-0.7732971549
-1.9470529535;-1.4794649087
-1.9063033293;-2.2183564502
-0.9482160599;-2.4216081404
0.0455041767;-1.2321444431
0.5479878697;1.1332619615
0.9045707155;2.8622159473
1.4158817801;2.9168664501
1.6533899728;1.6505923032
0.941553461;0.0986266604
-0.651199525;-0.8703132247
-1.9273458367;-1.4459100126
-1.9812877715;-2.0620088755
-1.0036127658;-2.3014856068
0.1024694051;-1.2634628559
0.6481241007;1.0266701013
0.910166164;2.8468327935
1.3142497531;3.0084606995
1.5635522218;1.7206356405
0.9605103048;0.0317454995
-0.568684076;-0.9927601858
-1.9044633843;-1.4491568073
-2.0385244029;-1.9226506807
-1.0468641785;-2.1572572973
0.1637141862;-1.2397874681
0.7607662956;0.9610057505
0.9406530298;2.8309619993
1.2271719408;3.0766202558
1.4583507163;1.7689244679
0.9407817645;-0.0497900166
-0.5171625742;-1.1371164381
-1.8832541213;-1.487166033
-2.0794116819;-1.8051878607
-1.0762332716;-1.9975045247
0.229589286;-1.1682778874
0.8820545557;0.9356200474
0.9921749628;2.817670246
1.155853852;3.1232638719
1.3431894991;1.7956864317
0.8883485356;-0.1440617853
-0.4943514684;-1.2977708932
-1.8650565625;-1.555963664
-2.106324623;-1.7122941413
-1.0940543597;-1.8303359651
0.2970599308;-1.0600980144
1.0073177367;0.9420835162
1.0604809767;2.8051475256
1.1001813792;3.1511041448
1.2227440631;1.8063397717
0.8112388089;-0.2438732146
-0.4930663029;-1.4673383433
-1.8476518914;-1.6509926315
-2.1220438702;-1.645394421
-1.1064059968;-1.6631642842
0.3595689306;-0.9285062524
1.1312422356;0.9669041039
1.1419861166;2.7878448459
1.0599929827;3.1633072692
1.1012408977;1.8107643412
0.718236968;-0.3372458808
-0.503401004;-1.6371589267
-1.8263639974;-1.7680573946
-2.1292778617;-1.6058104574
-1.121794662;-1.5030078363
0.4079394675;-0.7869230447
1.2480764647;0.9952438062
1.2342315282;2.7586140571
1.0361144537;3.1630506352
0.9829613572;1.8212571004
0.6176262619;-0.4092736445
-0.5154080989;-1.797810032
-1.7957059613;-1.9034914424
-2.1300489725;-1.5954550783
-1.1489562133;-1.3568136952
0.4320709744;-0.6470619013
1.3517747775;1.0145415973
1.3355812149;2.7108430153
1.0306804079;3.152647972
0.8725581621;1.849352508
0.5160677843;-0.4448837515
-0.5215424802;-1.9394995021
-1.7509123732;-2.0535615851
-2.1249244011;-1.6166895957
-1.1942760271;-1.2313993792
0.4229613731;-0.5174304282
1.4360848065;1.0170806178
1.4443162586;2.6399281613
1.0465890026;3.1324298509
0.7749793669;1.9023225383
0.4178865973;-0.4318345074
-0.5182303011;-2.0524558638
-1.6890148048;-2.2135070905
-2.1124426828;-1.6713588185
-1.2596231689;-1.1329191128
0.3746370946;-0.4026216193
1.4947869398;1.0010246881
1.5575879341;2.5440375395
1.0862999403;3.1000706008
0.6950241998;1.9805466237
0.3250173466;-0.3634043534
-0.5062666082;-2.127659109
-1.6094901581;-2.3768235953
-2.0892376744;-1.7594252856
-1.3413589759;-1.0660382887
0.2857046409;-0.3035820242
1.5223531395;0.970013836
1.6708029727;2.4244620507
1.1504610911;3.0510284839
0.6366695361;2.0767818463
0.2375940498;-0.2403570393
-0.4901258848;-2.1581489884
-1.5145965601;-2.5353011695
-2.0510541263;-1.8778285742
-1.4308966598;-1.0330720698
0.1602769028;-0.2185958908
1.5150925219;0.931755749
1.7778372665;2.2857437292
1.2369127403;2.9801632432
0.6023042058;2.1776688376
0.1548397139;-0.0717742646
-0.4765313062;-2.1407816509
-1.4093785614;-2.6799910465
-1.9943435779;-2.0201021893
-1.5166332359;-1.0332978545
0.0079819613;-0.1444360099
1.472514684;0.896124842
1.8720963049;2.1354972433
1.3404759648;2.8838847723
0.5920227411;2.2669466405
0.0757827828;0.1256797315
-0.47273913;-2.0778940432
-1.3011965375;-2.8028736279
-1.9177886795;-2.1769561184
-1.5866026688;-1.0626107617
-0.1571613881;-0.0771845336
1.3983985444;0.8732241668
1.9480598358;1.9837266185
1.4536261045;2.7619058503
0.6031849756;2.3292472744
-0.0005016183;0.3302301372
-0.4849841911;-1.978144829
-1.1987050602;-2.8986884552
-1.8231458393;-2.3376472381
-1.6310070688;-1.1136862198
-0.3189313751;-0.0125588357
1.3010237809;0.8717553336
2.0027330814;1.8415688088
1.5678250599;2.6179097734
0.6304747004;2.3532663313
-0.0750893896;0.5188016008
-0.5174199556;-1.8558973201
-1.1104102387;-2.9662397067
-1.7150983444;-2.4916828723
-1.6439088055;-1.1767491206
-0.4616597309;0.0540673811
1.1922312041;0.8979229119
2.0364401982;1.7196474676
1.6750623322;2.4589704211
0.6665957496;2.3334857822
-0.1495198905;0.6711386788
-0.571703377;-1.7289291009
-1.043164835;-3.0085860276
